ETF Ticker,Date,ISIN,CUSIP,SEDOL,Ticker,Description,Security Type,Market Value,Maturity Date,Shares,Security Price,Asset Currency,Shares Outstanding,Total Net Assets,Market Value Weight
WUGI,4/7/20,US0326541051,32654105,2032067,ADI,ANALOG DEVICES INC,COMMON STOCK,53900,,560,96.25,USD,100000,2592884.02,2.08%
WUGI,4/7/20,US02156B1035,02156B103,BYWMQJ2,AYX,ALTERYX INC - CLASS A,COMMON STOCK,47827.28,,536,89.23,USD,100000,2592884.02,1.84%
WUGI,4/7/20,US79466L3024,79466L302,2310525,CRM,SALESFORCE.COM INC,COMMON STOCK,74275.84,,512,145.07,USD,100000,2592884.02,2.86%
WUGI,4/7/20,US67066G1040,67066G104,2379504,NVDA,NVIDIA CORP,COMMON STOCK,127442.76,,492,259.03,USD,100000,2592884.02,4.92%
WUGI,4/7/20,US4581401001,458140100,2463247,INTC,INTEL CORP,COMMON STOCK,27798.4,,476,58.4,USD,100000,2592884.02,1.07%
WUGI,4/7/20,US5949181045,594918104,2588173,MSFT,MICROSOFT CORP,COMMON STOCK,122290.52,,748,163.49,USD,100000,2592884.02,4.72%
WUGI,4/7/20,BMG5876H1051,G5876H105,2594653,MRVL,MARVELL TECHNOLOGY GROUP LTD,COMMON STOCK,93379.44,,3912,23.87,USD,100000,2592884.02,3.60%
WUGI,4/7/20,US7475251036,747525103,2714923,QCOM,QUALCOMM INC,COMMON STOCK,136441.48,,1876,72.73,USD,100000,2592884.02,5.26%
WUGI,4/7/20,US60937P1066,60937P106,BF2FJ99,MDB,MONGODB INC,COMMON STOCK,62219.04,,472,131.82,USD,100000,2592884.02,2.40%
WUGI,4/7/20,US81141R1005,81141R100,BYWD7L4,SE,SEA LTD-ADR,COMMON STOCK,102920.72,,2276,45.22,USD,100000,2592884.02,3.97%
WUGI,4/7/20,US64110L1061,64110L106,2857817,NFLX,NETFLIX INC,COMMON STOCK,77434.24,,208,372.28,USD,100000,2592884.02,2.99%
WUGI,4/7/20,US83088M1027,83088M102,2961053,SWKS,SKYWORKS SOLUTIONS INC,COMMON STOCK,77339.8,,860,89.93,USD,100000,2592884.02,2.98%
WUGI,4/7/20,US9839191015,983919101,2985677,XLNX,XILINX INC,COMMON STOCK,27871.4,,332,83.95,USD,100000,2592884.02,1.07%
WUGI,4/7/20,US98980G1022,98980G102,BZ00V34,ZS,ZSCALER INC,COMMON STOCK,26440.64,,424,62.36,USD,100000,2592884.02,1.02%
WUGI,4/7/20,US0900401060,90040106,BFNLRN6,BILI,BILIBILI INC-SPONSORED ADR,COMMON STOCK,59867.4,,2260,26.49,USD,100000,2592884.02,2.31%
WUGI,4/7/20,KYG9830T1067,G9830T106,BG0ZMJ9,1810 HK,XIAOMI CORP-CLASS B /HKD/,COMMON STOCK,24873.2,,18400,10.48,HKD,100000,2592884.02,0.96%
WUGI,4/7/20,KYG596691041,G59669104,BGJW376,3690 HK,MEITUAN DIANPING-CLASS B /HKD/,COMMON STOCK,105696.15,,8400,97.55,HKD,100000,2592884.02,4.08%
WUGI,4/7/20,NL0013056914,N14506104,BFXCLC6,ESTC,ELASTIC NV,COMMON STOCK,60248.64,,1164,51.76,USD,100000,2592884.02,2.32%
WUGI,4/7/20,US98980L1017,98980L101,BGSP7M9,ZM,ZOOM VIDEO COMMUNICATIONS-A,COMMON STOCK,18655,,164,113.75,USD,100000,2592884.02,0.72%
WUGI,4/7/20,US83088V1026,83088V102,BKBS541,WORK,SLACK TECHNOLOGIES INC- CL A,COMMON STOCK,20474.56,,872,23.48,USD,100000,2592884.02,0.79%
WUGI,4/7/20,US23804L1035,23804L103,BKT9Y49,DDOG,DATADOG INC - CLASS A,COMMON STOCK,25848,,720,35.9,USD,100000,2592884.02,1.00%
WUGI,4/7/20,TW0002454006,Y5945U103,6372480,2454 TT,MEDIATEK INC /TWD/,COMMON STOCK,80641.41,,7000,347,TWD,100000,2592884.02,3.11%
WUGI,4/7/20,TW0002330008,Y84629107,6889106,2330 TT,TAIWAN SEMICONDUCTOR MAN /TWD/,COMMON STOCK,150327.01,,16000,283,TWD,100000,2592884.02,5.80%
